,anno,giornata,Home Team,Away Team,scorer,details
3968,2023,18,Cagliari Calcio,Empoli FC,NAN,NAN
3969,2023,19,US Lecce,Cagliari Calcio,Valentin Gendrey,"Valentin Gendrey, Colpo di testa, 1° gol stagionaleAssist:Rémi Oudin, Corner, 1° assist stagionale"
3970,2023,19,US Lecce,Cagliari Calcio,Gaetano Oristanio,"Gaetano Oristanio, Sinistro, 2° gol stagionaleAssist:Nicolas Viola, Cross, 2° assist stagionale"
3971,2023,20,Cagliari Calcio,Bologna FC 1909,Riccardo Orsolini,"Riccardo Orsolini, Sinistro, 5° gol stagionaleAssist:Stefan Posch, Passaggio, 1° assist stagionale"
3972,2023,20,Cagliari Calcio,Bologna FC 1909,Andrea Petagna,"Andrea Petagna, Sinistro, 1° gol stagionaleAssist:Alberto Dossena, Passaggio, 2° assist stagionale"
3973,2023,20,Cagliari Calcio,Bologna FC 1909,Riccardo Calafiori,"Riccardo Calafiori, AutoreteAssist:Mateusz Wieteska, Cross, 2° assist stagionale"
3974,2023,21,Frosinone Calcio,Cagliari Calcio,Ibrahim Sulemana,"Ibrahim Sulemana, Destro, 1° gol stagionaleAssist: Senza assist"
3975,2023,21,Frosinone Calcio,Cagliari Calcio,Luca Mazzitelli,"Luca Mazzitelli, Colpo di testa, 3° gol stagionaleAssist:Abdou Harroui, Corner, 1° assist stagionale"
3976,2023,21,Frosinone Calcio,Cagliari Calcio,Matías Soulé,"Matías Soulé, Punizione, 9° gol stagionaleAssist: Senza assist"
3977,2023,21,Frosinone Calcio,Cagliari Calcio,Kaio Jorge,"Kaio Jorge, Azione in contropiede, 2° gol stagionaleAssist:Nadir Zortea, Passaggio, 1° assist stagionale"
3978,2023,22,Cagliari Calcio,Torino FC,Duván Zapata,"Duván Zapata, Destro, 6° gol stagionaleAssist:Raoul Bellanova, Passaggio, 3° assist stagionale"
3979,2023,22,Cagliari Calcio,Torino FC,Samuele Ricci,"Samuele Ricci, Destro, 1° gol stagionaleAssist:Valentino Lazaro, Passaggio, 2° assist stagionale"
3980,2023,22,Cagliari Calcio,Torino FC,Nicolas Viola,"Nicolas Viola, Sinistro, 3° gol stagionaleAssist:Gabriele Zappa, Passaggio, 1° assist stagionale"
3981,2023,23,AS Roma,Cagliari Calcio,Lorenzo Pellegrini,"Lorenzo Pellegrini, Destro, 5° gol stagionaleAssist: Senza assist"
3982,2023,23,AS Roma,Cagliari Calcio,Paulo Dybala,"Paulo Dybala, Sinistro, 7° gol stagionaleAssist:Lorenzo Pellegrini, Passaggio, 2° assist stagionale"
3983,2023,23,AS Roma,Cagliari Calcio,Paulo Dybala,"Paulo Dybala, Rigore, 8° gol stagionaleAssist: Rigore: mani diAndrea Petagna"
3984,2023,23,AS Roma,Cagliari Calcio,Dean Huijsen,"Dean Huijsen, Colpo di testa, 1° gol stagionaleAssist:Leandro Paredes, Corner, 4° assist stagionale"
3985,2023,24,Cagliari Calcio,SS Lazio,Alessandro Deiola,"Alessandro Deiola, AutoreteAssist:Gustav Isaksen, Cross, 2° assist stagionale"
3986,2023,24,Cagliari Calcio,SS Lazio,Ciro Immobile,"Ciro Immobile, Destro, 6° gol stagionaleAssist: Senza assist"
3987,2023,24,Cagliari Calcio,SS Lazio,Gianluca Gaetano,"Gianluca Gaetano, Destro, 2° gol stagionaleAssist:Zito Luvumbo, Passaggio, 3° assist stagionale"
3988,2023,24,Cagliari Calcio,SS Lazio,Felipe Anderson,"Felipe Anderson, Tiro deviato, 3° gol stagionaleAssist:Matías Vecino, Passaggio, 1° assist stagionale"
3989,2023,25,Udinese Calcio,Cagliari Calcio,Jordan Zemura,"Jordan Zemura, Destro, 1° gol stagionaleAssist:Kingsley Ehizibue, Cross, 1° assist stagionale"
3990,2023,25,Udinese Calcio,Cagliari Calcio,Gianluca Gaetano,"Gianluca Gaetano, Colpo di testa, 3° gol stagionaleAssist:Tommaso Augello, Cross, 1° assist stagionale"
3991,2023,26,Cagliari Calcio,SSC Napoli,Victor Osimhen,"Victor Osimhen, Colpo di testa, 8° gol stagionaleAssist:Giacomo Raspadori, Cross, 3° assist stagionale"
3992,2023,26,Cagliari Calcio,SSC Napoli,Zito Luvumbo,"Zito Luvumbo, Destro, 4° gol stagionaleAssist:Alberto Dossena, Passaggio, 3° assist stagionale"
3993,2023,27,Empoli FC,Cagliari Calcio,Jakub Jankto,"Jakub Jankto, Sinistro, 1° gol stagionaleAssist: Senza assist"
3994,2023,28,Cagliari Calcio,US Salernitana 1919,Gianluca Lapadula,"Gianluca Lapadula, Sinistro, 2° gol stagionaleAssist:Gabriele Zappa, Cross, 2° assist stagionale"
3995,2023,28,Cagliari Calcio,US Salernitana 1919,Gianluca Gaetano,"Gianluca Gaetano, Destro, 4° gol stagionaleAssist:Nahitan Nández, Passaggio, 2° assist stagionale"
3996,2023,28,Cagliari Calcio,US Salernitana 1919,Eldor Shomurodov,"Eldor Shomurodov, Tap-in, 1° gol stagionaleAssist: Senza assist"
3997,2023,28,Cagliari Calcio,US Salernitana 1919,Grigoris Kastanos,"Grigoris Kastanos, Destro, 3° gol stagionaleAssist:Alessandro Zanoli, Cross, 1° assist stagionale"
3998,2023,28,Cagliari Calcio,US Salernitana 1919,Giulio Maggiore,"Giulio Maggiore, Colpo di testa, 2° gol stagionaleAssist:Antonio Candreva, Corner, 6° assist stagionale"
3999,2023,28,Cagliari Calcio,US Salernitana 1919,Eldor Shomurodov,"Eldor Shomurodov, Tap-in, 2° gol stagionaleAssist: Senza assist"
4000,2023,29,AC Monza,Cagliari Calcio,Daniel Maldini,"Daniel Maldini, Punizione, 3° gol stagionaleAssist: Senza assist"
4001,2023,30,Cagliari Calcio,Hellas Verona FC,Federico Bonazzoli,"Federico Bonazzoli, Sinistro, 2° gol stagionaleAssist:Tijjani Noslin, Cross, 1° assist stagionale"
4002,2023,30,Cagliari Calcio,Hellas Verona FC,Ibrahim Sulemana,"Ibrahim Sulemana, Destro, 2° gol stagionaleAssist: Senza assist"
4003,2023,31,Cagliari Calcio,Atalanta BC,Gianluca Scamacca,"Gianluca Scamacca, Destro, 8° gol stagionaleAssist:Ademola Lookman, Cross, 4° assist stagionale"
4004,2023,31,Cagliari Calcio,Atalanta BC,Tommaso Augello,"Tommaso Augello, Sinistro, 1° gol stagionaleAssist:Eldor Shomurodov, Passaggio, 3° assist stagionale"
4005,2023,31,Cagliari Calcio,Atalanta BC,Nicolas Viola,"Nicolas Viola, Colpo di testa, 4° gol stagionaleAssist:Zito Luvumbo, Cross, 4° assist stagionale"
4006,2023,32,FC Internazionale Milano,Cagliari Calcio,Marcus Thuram,"Marcus Thuram, Destro, 11° gol stagionaleAssist:Alexis Sánchez, Passaggio, 4° assist stagionale"
4007,2023,32,FC Internazionale Milano,Cagliari Calcio,Eldor Shomurodov,"Eldor Shomurodov, Destro, 3° gol stagionaleAssist:Zito Luvumbo, Passaggio, 5° assist stagionale"
4008,2023,32,FC Internazionale Milano,Cagliari Calcio,Hakan Çalhanoğlu,"Hakan Çalhanoğlu, Rigore, 11° gol stagionaleAssist: Rigore: mani diYerry Mina"
4009,2023,32,FC Internazionale Milano,Cagliari Calcio,Nicolas Viola,"Nicolas Viola, Sinistro, 5° gol stagionaleAssist:Gianluca Lapadula, 1° assist stagionale"
4010,2023,33,Cagliari Calcio,Juventus FC,Gianluca Gaetano,"Gianluca Gaetano, Rigore, 5° gol stagionaleAssist: Rigore: mani diBremer"
4011,2023,33,Cagliari Calcio,Juventus FC,Yerry Mina,"Yerry Mina, Rigore, 1° gol stagionaleAssist:Zito Luvumbo, Rigore: fallo ai danni di"
4012,2023,33,Cagliari Calcio,Juventus FC,Dušan Vlahović,"Dušan Vlahović, Punizione, 16° gol stagionaleAssist: Senza assist"
4013,2023,33,Cagliari Calcio,Juventus FC,Alberto Dossena,"Alberto Dossena, AutoreteAssist:Kenan Yıldız, Cross, 1° assist stagionale"
4014,2023,34,Genoa CFC,Cagliari Calcio,Morten Thorsby,"Morten Thorsby, Colpo di testa, 2° gol stagionaleAssist:Stefano Sabelli, Cross, 1° assist stagionale"
4015,2023,34,Genoa CFC,Cagliari Calcio,Morten Frendrup,"Morten Frendrup, Destro, 2° gol stagionaleAssist:Johan Vásquez, Passaggio, 1° assist stagionale"
4016,2023,34,Genoa CFC,Cagliari Calcio,Albert Gudmundsson,"Albert Gudmundsson, Sinistro, 14° gol stagionaleAssist:Morten Frendrup, Passaggio, 5° assist stagionale"
4017,2023,35,Cagliari Calcio,US Lecce,Yerry Mina,"Yerry Mina, Destro, 2° gol stagionaleAssist:Gianluca Gaetano, Tiro in porta, 2° assist stagionale"
4018,2023,35,Cagliari Calcio,US Lecce,Nikola Krstović,"Nikola Krstović, Destro, 7° gol stagionaleAssist:Pontus Almqvist, Passaggio, 3° assist stagionale"
4019,2023,36,AC Milan,Cagliari Calcio,Ismaël Bennacer,"Ismaël Bennacer, Sinistro, 1° gol stagionaleAssist: Senza assist"
4020,2023,36,AC Milan,Cagliari Calcio,Christian Pulisic,"Christian Pulisic, Azione in contropiede, 11° gol stagionaleAssist:Rafael Leão, Passaggio, 10° assist stagionale"
4021,2023,36,AC Milan,Cagliari Calcio,Nahitan Nández,"Nahitan Nández, Destro, 2° gol stagionaleAssist:Gabriele Zappa, Cross, 3° assist stagionale"
4022,2023,36,AC Milan,Cagliari Calcio,Tijjani Reijnders,"Tijjani Reijnders, Destro, 3° gol stagionaleAssist:Theo Hernández, Passaggio, 4° assist stagionale"
4023,2023,36,AC Milan,Cagliari Calcio,Rafael Leão,"Rafael Leão, Azione in contropiede, 8° gol stagionaleAssist:Ismaël Bennacer, Passaggio, 2° assist stagionale"
4024,2023,36,AC Milan,Cagliari Calcio,Christian Pulisic,"Christian Pulisic, Destro, 12° gol stagionaleAssist:Noah Okafor, Cross, 2° assist stagionale"
4025,2023,37,US Sassuolo Calcio,Cagliari Calcio,Matteo Prati,"Matteo Prati, Sinistro, 1° gol stagionaleAssist:Alberto Dossena, Passaggio, 4° assist stagionale"
4026,2023,37,US Sassuolo Calcio,Cagliari Calcio,Gianluca Lapadula,"Gianluca Lapadula, Rigore, 3° gol stagionaleAssist:Gianluca Lapadula, Rigore: fallo ai danni di"
4027,2023,38,Cagliari Calcio,ACF Fiorentina,Giacomo Bonaventura,"Giacomo Bonaventura, Sinistro, 8° gol stagionaleAssist:Gaetano Castrovilli, Passaggio, 1° assist stagionale"
4028,2023,38,Cagliari Calcio,ACF Fiorentina,Alessandro Deiola,"Alessandro Deiola, Colpo di testa, 1° gol stagionaleAssist:Matteo Prati, Cross, 1° assist stagionale"
4029,2023,38,Cagliari Calcio,ACF Fiorentina,Kingstone Mutandwa,"Kingstone Mutandwa, Destro, 1° gol stagionaleAssist:Nahitan Nández, Passaggio, 3° assist stagionale"
4030,2023,38,Cagliari Calcio,ACF Fiorentina,Nico González,"Nico González, Sinistro, 11° gol stagionaleAssist:Cristiano Biraghi, Punizione, 4° assist stagionale"
4031,2023,38,Cagliari Calcio,ACF Fiorentina,Arthur Melo,"Arthur Melo, Rigore, 2° gol stagionaleAssist:Lucas Beltrán, Rigore: fallo ai danni di"
4032,2024,1,Genoa CFC,FC Internazionale Milano,Alessandro Vogliacco,"Alessandro Vogliacco, Destro, 1° gol stagionaleAssist: Senza assist"
4033,2024,1,Genoa CFC,FC Internazionale Milano,Marcus Thuram,"Marcus Thuram, Colpo di testa, 1° gol stagionaleAssist:Nicolò Barella, Cross, 1° assist stagionale"
4034,2024,1,Genoa CFC,FC Internazionale Milano,Marcus Thuram,"Marcus Thuram, Destro, 2° gol stagionaleAssist:Davide Frattesi, Passaggio, 1° assist stagionale"
4035,2024,1,Genoa CFC,FC Internazionale Milano,Junior Messias,"Junior Messias, Ribatutta dopo rigore, 1° gol stagionaleAssist: Senza assist"
4036,2024,2,FC Internazionale Milano,US Lecce,Matteo Darmian,"Matteo Darmian, Colpo di testa, 1° gol stagionaleAssist:Mehdi Taremi, Colpo di testa, 1° assist stagionale"
4037,2024,2,FC Internazionale Milano,US Lecce,Hakan Çalhanoğlu,"Hakan Çalhanoğlu, Rigore, 1° gol stagionaleAssist:Marcus Thuram, Rigore: fallo ai danni di"
4038,2024,3,FC Internazionale Milano,Atalanta BC,Berat Djimsiti,"Berat Djimsiti, AutoreteAssist:Marcus Thuram, Passaggio, 2° assist stagionale"
4039,2024,3,FC Internazionale Milano,Atalanta BC,Nicolò Barella,"Nicolò Barella, Sinistro, 1° gol stagionaleAssist:Benjamin Pavard, Colpo di testa, 1° assist stagionale"
4040,2024,3,FC Internazionale Milano,Atalanta BC,Marcus Thuram,"Marcus Thuram, Destro, 3° gol stagionaleAssist: Senza assist"
4041,2024,3,FC Internazionale Milano,Atalanta BC,Marcus Thuram,"Marcus Thuram, Destro, 4° gol stagionaleAssist:Henrikh Mkhitaryan, Colpo di testa, 1° assist stagionale"
4042,2024,4,AC Monza,FC Internazionale Milano,Dany Mota,"Dany Mota, Colpo di testa, 1° gol stagionaleAssist:Armando Izzo, Cross, 1° assist stagionale"
4043,2024,4,AC Monza,FC Internazionale Milano,Denzel Dumfries,"Denzel Dumfries, Destro, 1° gol stagionaleAssist:Carlos Augusto, Cross, 1° assist stagionale"
4044,2024,5,FC Internazionale Milano,AC Milan,Christian Pulisic,"Christian Pulisic, Azione personale, 3° gol stagionaleAssist: Senza assist"
4045,2024,5,FC Internazionale Milano,AC Milan,Federico Dimarco,"Federico Dimarco, Sinistro, 1° gol stagionaleAssist:Lautaro Martínez, Passaggio, 1° assist stagionale"
4046,2024,5,FC Internazionale Milano,AC Milan,Matteo Gabbia,"Matteo Gabbia, Colpo di testa, 1° gol stagionaleAssist:Tijjani Reijnders, Punizione, 2° assist stagionale"
4047,2024,6,Udinese Calcio,FC Internazionale Milano,Davide Frattesi,"Davide Frattesi, Destro, 1° gol stagionaleAssist:Matteo Darmian, Passaggio, 1° assist stagionale"
4048,2024,6,Udinese Calcio,FC Internazionale Milano,Christian Kabasele,"Christian Kabasele, Colpo di testa, 1° gol stagionaleAssist:Jordan Zemura, Corner, 1° assist stagionale"
4049,2024,6,Udinese Calcio,FC Internazionale Milano,Lautaro Martínez,"Lautaro Martínez, Sinistro, 1° gol stagionaleAssist:Federico Dimarco, Cross, 1° assist stagionale"
4050,2024,6,Udinese Calcio,FC Internazionale Milano,Lautaro Martínez,"Lautaro Martínez, Destro, 2° gol stagionaleAssist:Marcus Thuram, Passaggio, 3° assist stagionale"
4051,2024,6,Udinese Calcio,FC Internazionale Milano,Lorenzo Lucca,"Lorenzo Lucca, Destro, 3° gol stagionaleAssist:Brenner, Passaggio, 2° assist stagionale"
4052,2024,7,FC Internazionale Milano,Torino FC,Marcus Thuram,"Marcus Thuram, Colpo di testa, 5° gol stagionaleAssist:Alessandro Bastoni, Cross, 1° assist stagionale"
4053,2024,7,FC Internazionale Milano,Torino FC,Marcus Thuram,"Marcus Thuram, Colpo di testa, 6° gol stagionaleAssist:Francesco Acerbi, Cross, 1° assist stagionale"
4054,2024,7,FC Internazionale Milano,Torino FC,Duván Zapata,"Duván Zapata, Destro, 3° gol stagionaleAssist:Gvidas Gineitis, Passaggio, 1° assist stagionale"
4055,2024,7,FC Internazionale Milano,Torino FC,Marcus Thuram,"Marcus Thuram, Destro, 7° gol stagionaleAssist:Lautaro Martínez, Tiro in porta, 2° assist stagionale"
4056,2024,7,FC Internazionale Milano,Torino FC,Nikola Vlašić,"Nikola Vlašić, Rigore, 1° gol stagionaleAssist:Adam Masina, Rigore: fallo ai danni di"
4057,2024,8,AS Roma,FC Internazionale Milano,Lautaro Martínez,"Lautaro Martínez, Destro, 3° gol stagionaleAssist: Senza assist"
4058,2024,9,FC Internazionale Milano,Juventus FC,Piotr Zieliński,"Piotr Zieliński, Rigore, 1° gol stagionaleAssist:Marcus Thuram, Rigore: fallo ai danni di"
4059,2024,9,FC Internazionale Milano,Juventus FC,Dušan Vlahović,"Dušan Vlahović, Sinistro, 6° gol stagionaleAssist:Weston McKennie, Passaggio, 1° assist stagionale"
4060,2024,9,FC Internazionale Milano,Juventus FC,Timothy Weah,"Timothy Weah, Destro, 2° gol stagionaleAssist:Francisco Conceição, Passaggio, 1° assist stagionale"
4061,2024,9,FC Internazionale Milano,Juventus FC,Henrikh Mkhitaryan,"Henrikh Mkhitaryan, Sinistro, 1° gol stagionaleAssist:Marcus Thuram, Passaggio, 5° assist stagionale"
4062,2024,9,FC Internazionale Milano,Juventus FC,Piotr Zieliński,"Piotr Zieliński, Rigore, 2° gol stagionaleAssist:Denzel Dumfries, Rigore: fallo ai danni di"
4063,2024,9,FC Internazionale Milano,Juventus FC,Denzel Dumfries,"Denzel Dumfries, Destro, 2° gol stagionaleAssist: Senza assist"
4064,2024,9,FC Internazionale Milano,Juventus FC,Kenan Yıldız,"Kenan Yıldız, Sinistro, 1° gol stagionaleAssist:Weston McKennie, Passaggio, 2° assist stagionale"
4065,2024,9,FC Internazionale Milano,Juventus FC,Kenan Yıldız,"Kenan Yıldız, Sinistro, 2° gol stagionaleAssist: Senza assist"
4066,2024,10,Empoli FC,FC Internazionale Milano,Davide Frattesi,"Davide Frattesi, Sinistro, 2° gol stagionaleAssist:Matteo Darmian, Colpo di testa, 2° assist stagionale"
4067,2024,10,Empoli FC,FC Internazionale Milano,Davide Frattesi,"Davide Frattesi, Destro, 3° gol stagionaleAssist:Lautaro Martínez, Passaggio, 3° assist stagionale"
4068,2024,10,Empoli FC,FC Internazionale Milano,Lautaro Martínez,"Lautaro Martínez, Sinistro, 4° gol stagionaleAssist:Nicolò Barella, Passaggio, 2° assist stagionale"
4069,2024,11,FC Internazionale Milano,Venezia FC,Lautaro Martínez,"Lautaro Martínez, Colpo di testa, 5° gol stagionaleAssist:Federico Dimarco, Cross, 2° assist stagionale"
4070,2024,12,FC Internazionale Milano,SSC Napoli,Scott McTominay,"Scott McTominay, Destro, 2° gol stagionaleAssist:Amir Rrahmani, Passaggio, 2° assist stagionale"
4071,2024,12,FC Internazionale Milano,SSC Napoli,Hakan Çalhanoğlu,"Hakan Çalhanoğlu, Destro, 2° gol stagionaleAssist:Alessandro Bastoni, Passaggio, 2° assist stagionale"
4072,2024,13,Hellas Verona FC,FC Internazionale Milano,Joaquín Correa,"Joaquín Correa, Destro, 1° gol stagionaleAssist:Marcus Thuram, Passaggio, 6° assist stagionale"
4073,2024,13,Hellas Verona FC,FC Internazionale Milano,Marcus Thuram,"Marcus Thuram, Destro, 8° gol stagionaleAssist:Joaquín Correa, Passaggio, 1° assist stagionale"
4074,2024,13,Hellas Verona FC,FC Internazionale Milano,Marcus Thuram,"Marcus Thuram, Destro, 9° gol stagionaleAssist:Alessandro Bastoni, Passaggio, 3° assist stagionale"
4075,2024,13,Hellas Verona FC,FC Internazionale Milano,Stefan de Vrij,"Stefan de Vrij, Destro, 1° gol stagionaleAssist:Kristjan Asllani, Corner, 1° assist stagionale"
4076,2024,13,Hellas Verona FC,FC Internazionale Milano,Yann Bisseck,"Yann Bisseck, Destro, 1° gol stagionaleAssist:Joaquín Correa, Passaggio, 2° assist stagionale"
4077,2024,15,FC Internazionale Milano,AS Roma,Federico Dimarco,"Federico Dimarco, Destro, 2° gol stagionaleAssist:Henrikh Mkhitaryan, Passaggio, 2° assist stagionale"
4078,2024,15,FC Internazionale Milano,AS Roma,Nicolò Barella,"Nicolò Barella, Destro, 2° gol stagionaleAssist:Henrikh Mkhitaryan, Passaggio, 3° assist stagionale"
4079,2024,15,FC Internazionale Milano,AS Roma,Marcus Thuram,"Marcus Thuram, Destro, 10° gol stagionaleAssist:Yann Bisseck, Passaggio, 1° assist stagionale"
4080,2024,15,FC Internazionale Milano,AS Roma,Matteo Darmian,"Matteo Darmian, AutoreteAssist: Senza assist"
4081,2024,16,SS Lazio,FC Internazionale Milano,Hakan Çalhanoğlu,"Hakan Çalhanoğlu, Rigore, 3° gol stagionaleAssist: Rigore: mani diSamuel Gigot"
4082,2024,16,SS Lazio,FC Internazionale Milano,Federico Dimarco,"Federico Dimarco, Sinistro, 3° gol stagionaleAssist:Denzel Dumfries, Cross, 2° assist stagionale"
4083,2024,16,SS Lazio,FC Internazionale Milano,Nicolò Barella,"Nicolò Barella, Tiro dalla distanza, 3° gol stagionaleAssist:Hakan Çalhanoğlu, Passaggio, 1° assist stagionale"
4084,2024,16,SS Lazio,FC Internazionale Milano,Denzel Dumfries,"Denzel Dumfries, Colpo di testa, 3° gol stagionaleAssist:Alessandro Bastoni, Cross, 4° assist stagionale"
4085,2024,16,SS Lazio,FC Internazionale Milano,Carlos Augusto,"Carlos Augusto, Sinistro, 1° gol stagionaleAssist:Federico Dimarco, Passaggio, 3° assist stagionale"
4086,2024,16,SS Lazio,FC Internazionale Milano,Marcus Thuram,"Marcus Thuram, Destro, 11° gol stagionaleAssist:Henrikh Mkhitaryan, Passaggio, 4° assist stagionale"
4087,2024,17,FC Internazionale Milano,Como 1907,Carlos Augusto,"Carlos Augusto, Colpo di testa, 2° gol stagionaleAssist:Hakan Çalhanoğlu, Corner, 2° assist stagionale"
4088,2024,17,FC Internazionale Milano,Como 1907,Marcus Thuram,"Marcus Thuram, Destro, 12° gol stagionaleAssist:Piotr Zieliński, Passaggio, 1° assist stagionale"
4089,2024,18,Cagliari Calcio,FC Internazionale Milano,Alessandro Bastoni,"Alessandro Bastoni, Colpo di testa, 1° gol stagionaleAssist:Nicolò Barella, Cross, 3° assist stagionale"
4090,2024,18,Cagliari Calcio,FC Internazionale Milano,Lautaro Martínez,"Lautaro Martínez, Sinistro, 6° gol stagionaleAssist:Nicolò Barella, Cross, 4° assist stagionale"
4091,2024,18,Cagliari Calcio,FC Internazionale Milano,Hakan Çalhanoğlu,"Hakan Çalhanoğlu, Rigore, 4° gol stagionaleAssist: Rigore: mani diMateusz Wieteska"
4092,2024,1,Juventus FC,Como 1907,Samuel Mbangula,"Samuel Mbangula, Destro, 1° gol stagionaleAssist:Timothy Weah, Passaggio, 1° assist stagionale"
4093,2024,1,Juventus FC,Como 1907,Timothy Weah,"Timothy Weah, Sinistro, 1° gol stagionaleAssist:Kenan Yıldız, Passaggio, 1° assist stagionale"
4094,2024,1,Juventus FC,Como 1907,Andrea Cambiaso,"Andrea Cambiaso, Sinistro, 1° gol stagionaleAssist:Samuel Mbangula, Passaggio, 1° assist stagionale"
4095,2024,2,Hellas Verona FC,Juventus FC,Dušan Vlahović,"Dušan Vlahović, Sinistro, 1° gol stagionaleAssist:Kenan Yıldız, Passaggio, 2° assist stagionale"
4096,2024,2,Hellas Verona FC,Juventus FC,Nicolò Savona,"Nicolò Savona, Colpo di testa, 1° gol stagionaleAssist:Samuel Mbangula, Cross, 2° assist stagionale"
4097,2024,2,Hellas Verona FC,Juventus FC,Dušan Vlahović,"Dušan Vlahović, Rigore, 2° gol stagionaleAssist:Samuel Mbangula, Rigore: fallo ai danni di"
4098,2024,3,Juventus FC,AS Roma,NAN,NAN
4099,2024,4,Empoli FC,Juventus FC,NAN,NAN
4100,2024,5,Juventus FC,SSC Napoli,NAN,NAN
4101,2024,6,Genoa CFC,Juventus FC,Dušan Vlahović,"Dušan Vlahović, Rigore, 3° gol stagionaleAssist: Rigore: mani diKoni De Winter"
4102,2024,6,Genoa CFC,Juventus FC,Dušan Vlahović,"Dušan Vlahović, Sinistro, 4° gol stagionaleAssist:Teun Koopmeiners, Passaggio, 1° assist stagionale"
4103,2024,6,Genoa CFC,Juventus FC,Francisco Conceição,"Francisco Conceição, Sinistro, 1° gol stagionaleAssist:Khéphren Thuram, Passaggio, 1° assist stagionale"
4104,2024,7,Juventus FC,Cagliari Calcio,Dušan Vlahović,"Dušan Vlahović, Rigore, 5° gol stagionaleAssist: Rigore: mani diSebastiano Luperto"
