season;matchweek;home_team;away_team;goal_result;scorer;minute
2021;1;Verona;Sassuolo;0:1;Giacomo Raspadori;32
2021;1;Verona;Sassuolo;0:2;Filip Djuricic;51
2021;1;Verona;Sassuolo;1:2;Mattia Zaccagni;71
2021;1;Verona;Sassuolo;1:3;Hamed Junior Traoré;77
2021;1;Verona;Sassuolo;2:3;Mattia Zaccagni;90
2021;1;Inter;Genoa;1:0;Milan Škriniar;6
2021;1;Inter;Genoa;2:0;Hakan Çalhanoğlu;14
2021;1;Inter;Genoa;3:0;Arturo Vidal;74
2021;1;Inter;Genoa;4:0;Edin Džeko;87
2021;1;Empoli;Lazio;1:0;Filippo Bandinelli;4
2021;1;Empoli;Lazio;1:1;Sergej Milinković-Savić;6
2021;1;Empoli;Lazio;1:2;Manuel Lazzari;31
2021;1;Empoli;Lazio;1:3;Ciro Immobile;41
2021;1;Torino;Atalanta;0:1;Luis Muriel;6
2021;1;Torino;Atalanta;1:1;Andrea Belotti;79
2021;1;Torino;Atalanta;1:2;Roberto Piccoli;90
2021;1;Bologna;Salernitana;0:1;Federico Bonazzoli;52
2021;1;Bologna;Salernitana;1:1;Lorenzo De Silvestri;59
2021;1;Bologna;Salernitana;1:2;Mamadou Coulibaly;70
2021;1;Bologna;Salernitana;2:2;Marko Arnautovic;74
2021;1;Bologna;Salernitana;3:2;Lorenzo De Silvestri;77
2021;1;Udinese;Juventus;0:1;Paulo Dybala;3
2021;1;Udinese;Juventus;0:2;Juan Cuadrado;23
2021;1;Udinese;Juventus;1:2;Roberto Pereyra;51
2021;1;Udinese;Juventus;2:2;Gerard Deulofeu;83
2021;1;Napoli;Venezia;1:0;Lorenzo Insigne;62
2021;1;Napoli;Venezia;2:0;Eljif Elmas;72
2021;1;Roma;Fiorentina;1:0;Henrikh Mkhitaryan;26
2021;1;Roma;Fiorentina;1:1;Nikola Milenković;60
2021;1;Roma;Fiorentina;2:1;Jordan Veretout;64
2021;1;Roma;Fiorentina;3:1;Jordan Veretout;79
2021;1;Cagliari;Spezia;0:1;Emmanuel Gyasi;7
2021;1;Cagliari;Spezia;0:2;Simone Bastoni;58
2021;1;Cagliari;Spezia;1:2;João Pedro;62
2021;1;Cagliari;Spezia;2:2;João Pedro;66
2021;1;Sampdoria;Milan;0:1;Brahim Díaz;9
2021;2;Udinese;Venezia;1:0;Ignacio Pussetto;29
2021;2;Udinese;Venezia;2:0;Gerard Deulofeu;70
2021;2;Udinese;Venezia;3:0;Nahuel Molina;90
2021;2;Verona;Inter;1:0;Ivan Ilić;15
2021;2;Verona;Inter;1:1;Lautaro Martínez;47
2021;2;Verona;Inter;1:2;Joaquín Correa;83
2021;2;Verona;Inter;1:3;Joaquín Correa;90
2021;2;Lazio;Spezia;0:1;Daniele Verde;4
2021;2;Lazio;Spezia;1:1;Ciro Immobile;5
2021;2;Lazio;Spezia;2:1;Ciro Immobile;15
2021;2;Lazio;Spezia;3:1;Ciro Immobile;45
2021;2;Lazio;Spezia;4:1;Felipe Anderson;47
2021;2;Lazio;Spezia;5:1;Elseid Hysaj;70
2021;2;Lazio;Spezia;6:1;Luis Alberto;85
2021;2;Fiorentina;Torino;1:0;Nico González;41
2021;2;Fiorentina;Torino;2:0;Dušan Vlahović;69
2021;2;Fiorentina;Torino;2:1;Simone Verdi;89
2021;2;Juventus;Empoli;0:1;Leonardo Mancuso;21
2021;2;Genoa;Napoli;0:1;Fabián Ruiz;39
2021;2;Genoa;Napoli;1:1;Andrea Cambiaso;69
2021;2;Genoa;Napoli;1:2;Andrea Petagna;84
2021;2;Milan;Cagliari;1:0;Sandro Tonali;12
2021;2;Milan;Cagliari;1:1;Alessandro Deiola;15
2021;2;Milan;Cagliari;2:1;Rafael Leão;17
2021;2;Milan;Cagliari;3:1;Olivier Giroud;24
2021;2;Milan;Cagliari;4:1;Olivier Giroud;43
2021;2;Salernitana;Roma;0:1;Lorenzo Pellegrini;48
2021;2;Salernitana;Roma;0:2;Jordan Veretout;52
2021;2;Salernitana;Roma;0:3;Tammy Abraham;69
2021;2;Salernitana;Roma;0:4;Lorenzo Pellegrini;79
2021;3;Empoli;Venezia;0:1;Thomas Henry;13
2021;3;Empoli;Venezia;0:2;David Okereke;68
2021;3;Empoli;Venezia;1:2;Nedim Bajrami;89
2021;3;Napoli;Juventus;0:1;Álvaro Morata;10
2021;3;Napoli;Juventus;1:1;Matteo Politano;57
2021;3;Napoli;Juventus;2:1;Kalidou Koulibaly;85
2021;3;Atalanta;Fiorentina;0:1;Dušan Vlahović;33
2021;3;Atalanta;Fiorentina;0:2;Dušan Vlahović;49
2021;3;Atalanta;Fiorentina;1:2;Duván Zapata;65
2021;3;Sampdoria;Inter;0:1;Federico Dimarco;18
2021;3;Sampdoria;Inter;1:1;Maya Yoshida;33
2021;3;Sampdoria;Inter;1:2;Lautaro Martínez;44
2021;3;Sampdoria;Inter;2:2;Tommaso Augello;47
2021;3;Cagliari;Genoa;1:0;João Pedro;16
2021;3;Cagliari;Genoa;2:0;Luca Ceppitelli;56
2021;3;Cagliari;Genoa;2:1;Mattia Destro;59
2021;3;Cagliari;Genoa;2:2;Mohamed Salim Fares;69
2021;3;Cagliari;Genoa;2:3;Mohamed Salim Fares;78
2021;3;Spezia;Udinese;0:1;Lazar Samardžić;89
2021;3;Torino;Salernitana;1:0;Antonio Sanabria;45
2021;3;Torino;Salernitana;2:0;Bremer;65
2021;3;Torino;Salernitana;3:0;Tommaso Pobega;87
2021;3;Torino;Salernitana;4:0;Saša Lukić;90
2021;3;Milan;Lazio;1:0;Rafael Leão;45
2021;3;Milan;Lazio;2:0;Zlatan Ibrahimović;66
2021;3;Roma;Sassuolo;1:0;Bryan Cristante;37
2021;3;Roma;Sassuolo;1:1;Filip Djuricic;57
2021;3;Roma;Sassuolo;2:1;Stephan El Shaarawy;90
2021;3;Bologna;Verona;1:0;Mattias Svanberg;78
2021;4;Sassuolo;Torino;0:1;Marko Pjaca;83
2021;4;Genoa;Fiorentina;0:1;Riccardo Saponara;60
2021;4;Genoa;Fiorentina;0:2;Giacomo Bonaventura;89
2021;4;Genoa;Fiorentina;1:2;Domenico Criscito;90
2021;4;Inter;Bologna;1:0;Lautaro Martínez;6
2021;4;Inter;Bologna;2:0;Milan Škriniar;30
2021;4;Inter;Bologna;3:0;Nicolò Barella;34
2021;4;Inter;Bologna;4:0;Matías Vecino;54
2021;4;Inter;Bologna;5:0;Edin Džeko;63
2021;4;Inter;Bologna;6:0;Edin Džeko;68
2021;4;Inter;Bologna;6:1;Arthur Theate;86
2021;4;Salernitana;Atalanta;0:1;Duván Zapata;75
2021;4;Empoli;Sampdoria;0:1;Francesco Caputo;31
2021;4;Empoli;Sampdoria;0:2;Francesco Caputo;52
2021;4;Empoli;Sampdoria;0:3;Antonio Candreva;70
2021;4;Venezia;Spezia;0:1;Simone Bastoni;13
2021;4;Venezia;Spezia;1:1;Pietro Ceccaroni;59
2021;4;Venezia;Spezia;1:2;Mehdi Bourabia;90
2021;4;Verona;Roma;0:1;Lorenzo Pellegrini;36
2021;4;Verona;Roma;1:1;Antonín Barák;49
2021;4;Verona;Roma;2:1;Gianluca Caprari;54
2021;4;Verona;Roma;3:2;Davide Faraoni;63
2021;4;Lazio;Cagliari;1:0;Ciro Immobile;45
2021;4;Lazio;Cagliari;1:1;João Pedro;46
2021;4;Lazio;Cagliari;1:2;Keita Baldé;62
2021;4;Lazio;Cagliari;2:2;Danilo Cataldi;83
2021;4;Juventus;Milan;1:0;Álvaro Morata;4
2021;4;Juventus;Milan;1:1;Ante Rebić;76
2021;4;Udinese;Napoli;0:1;Victor Osimhen;24
2021;4;Udinese;Napoli;0:2;Amir Rrahmani;35
2021;4;Udinese;Napoli;0:3;Kalidou Koulibaly;52
2021;4;Udinese;Napoli;0:4;Hirving Lozano;84
2021;5;Bologna;Genoa;1:0;Aaron Hickey;49
2021;5;Bologna;Genoa;1:1;Mattia Destro;55
2021;5;Bologna;Genoa;2:1;Marko Arnautovic;85
2021;5;Bologna;Genoa;2:2;Domenico Criscito;89
2021;5;Atalanta;Sassuolo;1:0;Robin Gosens;3
2021;5;Atalanta;Sassuolo;2:0;Davide Zappacosta;37
2021;5;Atalanta;Sassuolo;2:1;Domenico Berardi;44
2021;5;Fiorentina;Inter;1:0;Riccardo Sottil;23
2021;5;Fiorentina;Inter;1:1;Matteo Darmian;52
2021;5;Fiorentina;Inter;1:2;Edin Džeko;55
2021;5;Fiorentina;Inter;1:3;Ivan Perišić;87
2021;5;Salernitana;Verona;0:1;Nikola Kalinić;7
2021;5;Salernitana;Verona;0:2;Nikola Kalinić;29
2021;5;Salernitana;Verona;1:2;Cedric Gondo;45
2021;5;Salernitana;Verona;2:2;Mamadou Coulibaly;76
2021;5;Spezia;Juventus;0:1;Moise Kean;28
2021;5;Spezia;Juventus;1:1;Emmanuel Gyasi;33
2021;5;Spezia;Juventus;2:1;Janis Antiste;49
2021;5;Spezia;Juventus;2:2;Federico Chiesa;66
2021;5;Spezia;Juventus;2:3;Matthijs de Ligt;72
2021;5;Cagliari;Empoli;0:1;Federico Di Francesco;29
2021;5;Cagliari;Empoli;0:2;Leo Stulac;69
2021;5;Milan;Venezia;1:0;Brahim Díaz;68
2021;5;Milan;Venezia;2:0;Theo Hernández;82
2021;5;Sampdoria;Napoli;0:1;Victor Osimhen;10
2021;5;Sampdoria;Napoli;0:2;Fabián Ruiz;39
2021;5;Sampdoria;Napoli;0:3;Victor Osimhen;50
2021;5;Sampdoria;Napoli;0:4;Piotr Zieliński;59
2021;5;Torino;Lazio;1:0;Marko Pjaca;76
2021;5;Torino;Lazio;1:1;Ciro Immobile;90
2021;5;Roma;Udinese;1:0;Tammy Abraham;36
2021;6;Spezia;Milan;0:1;Daniel Maldini;48
2021;6;Spezia;Milan;1:1;Daniele Verde;80
2021;6;Spezia;Milan;1:2;Brahim Díaz;86
2021;6;Inter;Atalanta;1:0;Lautaro Martínez;5
2021;6;Inter;Atalanta;1:1;Ruslan Malinovskyi;30
2021;6;Inter;Atalanta;1:2;Rafael Tolói;38
2021;6;Inter;Atalanta;2:2;Edin Džeko;71
2021;6;Genoa;Verona;0:1;Giovanni Simeone;8
2021;6;Genoa;Verona;0:2;Antonín Barák;49
2021;6;Genoa;Verona;1:2;Domenico Criscito;77
2021;6;Genoa;Verona;2:2;Mattia Destro;80
2021;6;Genoa;Verona;3:2;Mattia Destro;85
2021;6;Genoa;Verona;3:3;Nikola Kalinić;90
2021;6;Juventus;Sampdoria;1:0;Paulo Dybala;10
2021;6;Juventus;Sampdoria;2:0;Leonardo Bonucci;43
2021;6;Juventus;Sampdoria;2:1;Maya Yoshida;44
2021;6;Juventus;Sampdoria;3:1;Manuel Locatelli;57
2021;6;Juventus;Sampdoria;3:2;Antonio Candreva;83
2021;6;Empoli;Bologna;1:1;Musa Barrow;11
2021;6;Empoli;Bologna;2:1;Andrea Pinamonti;32
2021;6;Empoli;Bologna;3:1;Nedim Bajrami;54
2021;6;Empoli;Bologna;3:2;Marko Arnautovic;77
2021;6;Empoli;Bologna;4:2;Samuele Ricci;90
2021;6;Sassuolo;Salernitana;1:0;Domenico Berardi;54
2021;6;Udinese;Fiorentina;0:1;Dušan Vlahović;16
2021;6;Lazio;Roma;1:0;Sergej Milinković-Savić;10
2021;6;Lazio;Roma;2:0;Pedro;19
2021;6;Lazio;Roma;2:1;Roger Ibañez;41
2021;6;Lazio;Roma;3:1;Felipe Anderson;63
2021;6;Lazio;Roma;3:2;Jordan Veretout;69
2021;6;Napoli;Cagliari;1:0;Victor Osimhen;11
2021;6;Napoli;Cagliari;2:0;Lorenzo Insigne;57
2021;6;Venezia;Torino;0:1;Josip Brekalo;56
2021;6;Venezia;Torino;1:1;Mattia Aramu;78
2021;7;Cagliari;Venezia;1:0;Keita Baldé;19
2021;7;Cagliari;Venezia;1:1;Gianluca Busio;90
2021;7;Salernitana;Genoa;1:0;Milan Djuric;66
2021;7;Torino;Juventus;0:1;Manuel Locatelli;86
2021;7;Sassuolo;Inter;1:0;Domenico Berardi;22
2021;7;Sassuolo;Inter;1:1;Edin Džeko;58
2021;7;Sassuolo;Inter;1:2;Lautaro Martínez;78
2021;7;Bologna;Lazio;1:0;Musa Barrow;14
2021;7;Bologna;Lazio;2:0;Arthur Theate;17
2021;7;Bologna;Lazio;3:0;Aaron Hickey;68
2021;7;Verona;Spezia;1:0;Giovanni Simeone;4
2021;7;Verona;Spezia;2:0;Davide Faraoni;15
2021;7;Verona;Spezia;3:0;Gianluca Caprari;42
2021;7;Verona;Spezia;4:0;Daniel Bessa;71
2021;7;Sampdoria;Udinese;0:1;Roberto Pereyra;15
2021;7;Sampdoria;Udinese;1:2;Beto;43
2021;7;Sampdoria;Udinese;2:2;Fabio Quagliarella;48
2021;7;Sampdoria;Udinese;3:2;Antonio Candreva;69
2021;7;Sampdoria;Udinese;3:3;Fernando Forestieri;82
2021;7;Fiorentina;Napoli;1:0;Lucas Martínez Quarta;28
2021;7;Fiorentina;Napoli;1:1;Hirving Lozano;38
2021;7;Fiorentina;Napoli;1:2;Amir Rrahmani;50
2021;7;Roma;Empoli;1:0;Lorenzo Pellegrini;42
2021;7;Roma;Empoli;2:0;Henrikh Mkhitaryan;48
2021;7;Atalanta;Milan;0:1;Davide Calabria;1
2021;7;Atalanta;Milan;0:2;Sandro Tonali;42
2021;7;Atalanta;Milan;0:3;Rafael Leão;78
2021;7;Atalanta;Milan;1:3;Duván Zapata;86
2021;7;Atalanta;Milan;2:3;Mario Pasalic;90
2021;8;Spezia;Salernitana;0:1;Simy;39
2021;8;Spezia;Salernitana;1:1;David Strelec;51
2021;8;Spezia;Salernitana;2:1;Viktor Kovalenko;76
2021;8;Lazio;Inter;0:1;Ivan Perišić;12
2021;8;Lazio;Inter;1:1;Ciro Immobile;64
2021;8;Lazio;Inter;2:1;Felipe Anderson;81
2021;8;Lazio;Inter;3:1;Sergej Milinković-Savić;90
2021;8;Milan;Verona;0:1;Gianluca Caprari;7
2021;8;Milan;Verona;0:2;Antonín Barák;24
2021;8;Milan;Verona;1:2;Olivier Giroud;59
2021;8;Milan;Verona;2:2;Franck Kessié;76
2021;8;Cagliari;Sampdoria;1:0;João Pedro;4
2021;8;Cagliari;Sampdoria;2:0;Martín Cáceres;74
2021;8;Cagliari;Sampdoria;2:1;Morten Thorsby;82
2021;8;Cagliari;Sampdoria;3:1;João Pedro;90
2021;8;Empoli;Atalanta;0:1;Josip Ilicic;11
2021;8;Empoli;Atalanta;0:2;Josip Ilicic;26
2021;8;Empoli;Atalanta;1:2;Federico Di Francesco;30
2021;8;Empoli;Atalanta;1:4;Duván Zapata;89
2021;8;Genoa;Sassuolo;0:1;Gianluca Scamacca;17
2021;8;Genoa;Sassuolo;0:2;Gianluca Scamacca;21
2021;8;Genoa;Sassuolo;1:2;Mattia Destro;27
2021;8;Genoa;Sassuolo;2:2;Johan Vásquez;90
2021;8;Udinese;Bologna;0:1;Musa Barrow;67
2021;8;Udinese;Bologna;1:1;Beto;83
2021;8;Napoli;Torino;1:0;Victor Osimhen;81
2021;8;Juventus;Roma;1:0;Moise Kean;16
2021;8;Venezia;Fiorentina;1:0;Mattia Aramu;36
2021;9;Torino;Genoa;1:0;Antonio Sanabria;14
2021;9;Torino;Genoa;2:0;Tommaso Pobega;31
2021;9;Torino;Genoa;2:1;Mattia Destro;70
2021;9;Torino;Genoa;3:1;Josip Brekalo;77
2021;9;Torino;Genoa;3:2;Felipe Caicedo;81
2021;9;Sampdoria;Spezia;2:0;Antonio Candreva;36
2021;9;Sampdoria;Spezia;2:1;Daniele Verde;90
2021;9;Salernitana;Empoli;0:1;Andrea Pinamonti;2
2021;9;Salernitana;Empoli;0:2;Patrick Cutrone;11
2021;9;Salernitana;Empoli;0:4;Andrea Pinamonti;45
2021;9;Salernitana;Empoli;1:4;Luca Ranieri;48
2021;9;Sassuolo;Venezia;0:1;David Okereke;32
2021;9;Sassuolo;Venezia;1:1;Domenico Berardi;37
2021;9;Sassuolo;Venezia;3:1;Davide Frattesi;67
2021;9;Bologna;Milan;0:1;Rafael Leão;16
2021;9;Bologna;Milan;0:2;Davide Calabria;35
2021;9;Bologna;Milan;2:2;Musa Barrow;52
2021;9;Bologna;Milan;2:3;Ismaël Bennacer;84
2021;9;Bologna;Milan;2:4;Zlatan Ibrahimović;90
2021;9;Atalanta;Udinese;1:0;Ruslan Malinovskyi;56
2021;9;Atalanta;Udinese;1:1;Beto;90
2021;9;Fiorentina;Cagliari;1:0;Cristiano Biraghi;21
2021;9;Fiorentina;Cagliari;2:0;Nico González;42
2021;9;Fiorentina;Cagliari;3:0;Dušan Vlahović;49
2021;9;Verona;Lazio;1:0;Giovanni Simeone;30
2021;9;Verona;Lazio;2:0;Giovanni Simeone;36
2021;9;Verona;Lazio;2:1;Ciro Immobile;46
2021;9;Verona;Lazio;3:1;Giovanni Simeone;62
2021;9;Verona;Lazio;4:1;Giovanni Simeone;90
2021;9;Inter;Juventus;1:0;Edin Džeko;17
2021;9;Inter;Juventus;1:1;Paulo Dybala;89
2021;10;Spezia;Genoa;1:1;Domenico Criscito;86
2021;10;Venezia;Salernitana;1:0;Mattia Aramu;14
2021;10;Venezia;Salernitana;1:1;Federico Bonazzoli;61
2021;10;Venezia;Salernitana;1:2;Andrea Schiavone;90
2021;10;Milan;Torino;1:0;Olivier Giroud;14
2021;10;Juventus;Sassuolo;0:1;Davide Frattesi;44
2021;10;Juventus;Sassuolo;1:1;Weston McKennie;76
2021;10;Juventus;Sassuolo;1:2;Maxime Lopez;90
2021;10;Sampdoria;Atalanta;1:0;Francesco Caputo;10
2021;10;Sampdoria;Atalanta;1:2;Duván Zapata;21
2021;10;Sampdoria;Atalanta;1:3;Josip Ilicic;90
2021;10;Udinese;Verona;1:0;Isaac Success;3
2021;10;Udinese;Verona;1:1;Antonín Barák;83
2021;10;Cagliari;Roma;1:0;Leonardo Pavoletti;52
2021;10;Cagliari;Roma;1:1;Roger Ibañez;71
2021;10;Cagliari;Roma;1:2;Lorenzo Pellegrini;78
2021;10;Empoli;Inter;0:1;Danilo D'Ambrosio;34
2021;10;Empoli;Inter;0:2;Federico Dimarco;66
2021;10;Lazio;Fiorentina;1:0;Pedro;52
2021;10;Napoli;Bologna;1:0;Fabián Ruiz;18
2021;10;Napoli;Bologna;2:0;Lorenzo Insigne;41
2021;10;Napoli;Bologna;3:0;Lorenzo Insigne;62
2021;11;Atalanta;Lazio;0:1;Pedro;18
2021;11;Atalanta;Lazio;1:1;Duván Zapata;45
2021;11;Atalanta;Lazio;1:2;Ciro Immobile;74
2021;11;Atalanta;Lazio;2:2;Marten de Roon;90
2021;11;Verona;Juventus;1:0;Giovanni Simeone;11
2021;11;Verona;Juventus;2:0;Giovanni Simeone;14
2021;11;Verona;Juventus;2:1;Weston McKennie;80
2021;11;Torino;Sampdoria;1:0;Dennis Praet;17
2021;11;Torino;Sampdoria;2:0;Wilfried Singo;52
2021;11;Torino;Sampdoria;3:0;Andrea Belotti;90
2021;11;Inter;Udinese;1:0;Joaquín Correa;60
2021;11;Inter;Udinese;2:0;Joaquín Correa;68
2021;11;Fiorentina;Spezia;1:0;Dušan Vlahović;44
2021;11;Fiorentina;Spezia;2:0;Dušan Vlahović;62
2021;11;Fiorentina;Spezia;3:0;Dušan Vlahović;74
2021;11;Sassuolo;Empoli;1:1;Andrea Pinamonti;83
2021;11;Sassuolo;Empoli;1:2;Szymon Żurkowski;90
2021;11;Salernitana;Napoli;0:1;Piotr Zieliński;61
2021;11;Roma;Milan;0:1;Zlatan Ibrahimović;25
2021;11;Roma;Milan;0:2;Franck Kessié;57
2021;11;Roma;Milan;1:2;Stephan El Shaarawy;90
2021;11;Bologna;Cagliari;1:0;Lorenzo De Silvestri;49
2021;11;Bologna;Cagliari;2:0;Marko Arnautovic;90
2021;12;Empoli;Genoa;0:1;Domenico Criscito;13
2021;12;Empoli;Genoa;1:1;Federico Di Francesco;62
2021;12;Empoli;Genoa;2:1;Szymon Żurkowski;71
2021;12;Empoli;Genoa;2:2;Flavio Bianchi;89
2021;12;Spezia;Torino;1:0;Jacopo Sala;58
2021;12;Juventus;Fiorentina;1:0;Juan Cuadrado;90
2021;12;Cagliari;Atalanta;0:1;Mario Pasalic;6
2021;12;Cagliari;Atalanta;1:1;João Pedro;27
2021;12;Cagliari;Atalanta;1:2;Duván Zapata;43
2021;12;Venezia;Roma;1:0;Mattia Caldara;3
2021;12;Venezia;Roma;1:1;Eldor Shomurodov;43
2021;12;Venezia;Roma;1:2;Tammy Abraham;45
2021;12;Venezia;Roma;2:2;Mattia Aramu;65
2021;12;Venezia;Roma;3:2;David Okereke;74
2021;12;Sampdoria;Bologna;0:1;Mattias Svanberg;47
2021;12;Sampdoria;Bologna;1:1;Morten Thorsby;77
2021;12;Sampdoria;Bologna;1:2;Marko Arnautovic;78
2021;12;Udinese;Sassuolo;1:0;Gerard Deulofeu;8
2021;12;Udinese;Sassuolo;1:1;Domenico Berardi;15
2021;12;Udinese;Sassuolo;1:2;Davide Frattesi;28
2021;12;Udinese;Sassuolo;3:2;Beto;51
2021;12;Lazio;Salernitana;1:0;Ciro Immobile;31
2021;12;Lazio;Salernitana;2:0;Pedro;36
2021;12;Lazio;Salernitana;3:0;Luis Alberto;69
2021;12;Napoli;Verona;0:1;Giovanni Simeone;13
2021;12;Napoli;Verona;1:1;Giovanni Di Lorenzo;18
2021;12;Milan;Inter;0:1;Hakan Çalhanoğlu;11
2021;13;Atalanta;Spezia;0:1;M'Bala Nzola;11
2021;13;Atalanta;Spezia;1:1;Mario Pasalic;18
2021;13;Atalanta;Spezia;2:1;Duván Zapata;38
2021;13;Atalanta;Spezia;3:1;Mario Pasalic;41
2021;13;Atalanta;Spezia;4:1;Luis Muriel;83
2021;13;Atalanta;Spezia;5:1;Ruslan Malinovskyi;89
2021;13;Atalanta;Spezia;5:2;M'Bala Nzola;90
2021;13;Lazio;Juventus;0:1;Leonardo Bonucci;23
2021;13;Lazio;Juventus;0:2;Leonardo Bonucci;83
2021;13;Fiorentina;Milan;1:0;Alfred Duncan;15
2021;13;Fiorentina;Milan;2:0;Riccardo Saponara;45
2021;13;Fiorentina;Milan;3:0;Dušan Vlahović;60
2021;13;Fiorentina;Milan;3:1;Zlatan Ibrahimović;62
2021;13;Fiorentina;Milan;3:2;Zlatan Ibrahimović;67
2021;13;Fiorentina;Milan;4:2;Dušan Vlahović;85
2021;13;Sassuolo;Cagliari;1:0;Gianluca Scamacca;37
2021;13;Sassuolo;Cagliari;1:1;Keita Baldé;40
2021;13;Sassuolo;Cagliari;2:1;Domenico Berardi;51
2021;13;Sassuolo;Cagliari;2:2;João Pedro;56
2021;13;Bologna;Venezia;0:1;David Okereke;61
2021;13;Salernitana;Sampdoria;0:2;Antonio Candreva;43
2021;13;Inter;Napoli;0:1;Piotr Zieliński;17
2021;13;Inter;Napoli;1:1;Hakan Çalhanoğlu;25
2021;13;Inter;Napoli;2:1;Ivan Perišić;44
2021;13;Inter;Napoli;3:1;Lautaro Martínez;61
2021;13;Inter;Napoli;3:2;Dries Mertens;79
2021;13;Genoa;Roma;0:1;Felix Afena-Gyan;82
2021;13;Genoa;Roma;0:2;Felix Afena-Gyan;90
2021;13;Verona;Empoli;1:0;Antonín Barák;49
2021;13;Verona;Empoli;1:1;Simone Romagnoli;67
2021;13;Verona;Empoli;2:1;Adrien Tamèze;90
2021;13;Torino;Udinese;1:0;Josip Brekalo;8
2021;13;Torino;Udinese;2:0;Bremer;48
2021;13;Torino;Udinese;2:1;Fernando Forestieri;77
2021;14;Cagliari;Salernitana;1:0;Leonardo Pavoletti;73
2021;14;Cagliari;Salernitana;1:1;Federico Bonazzoli;90
2021;14;Empoli;Fiorentina;0:1;Dušan Vlahović;57
2021;14;Empoli;Fiorentina;1:1;Filippo Bandinelli;87
2021;14;Empoli;Fiorentina;2:1;Andrea Pinamonti;89
2021;14;Sampdoria;Verona;0:1;Adrien Tamèze;37
2021;14;Sampdoria;Verona;1:1;Antonio Candreva;51
2021;14;Sampdoria;Verona;2:1;Albin Ekdal;77
2021;14;Sampdoria;Verona;3:1;Nicola Murru;90
2021;14;Juventus;Atalanta;0:1;Duván Zapata;28
2021;14;Venezia;Inter;0:1;Hakan Çalhanoğlu;34
2021;14;Venezia;Inter;0:2;Lautaro Martínez;90
2021;14;Milan;Sassuolo;1:0;Alessio Romagnoli;21
2021;14;Milan;Sassuolo;1:1;Gianluca Scamacca;24
2021;14;Milan;Sassuolo;1:3;Domenico Berardi;66
2021;14;Spezia;Bologna;0:1;Marko Arnautovic;83
2021;14;Roma;Torino;1:0;Tammy Abraham;32
2021;14;Napoli;Lazio;1:0;Piotr Zieliński;7
2021;14;Napoli;Lazio;2:0;Dries Mertens;10
2021;14;Napoli;Lazio;3:0;Dries Mertens;29
2021;14;Napoli;Lazio;4:0;Fabián Ruiz;85
2021;15;Atalanta;Venezia;1:0;Mario Pasalic;7
2021;15;Atalanta;Venezia;2:0;Mario Pasalic;12
2021;15;Atalanta;Venezia;3:0;Teun Koopmeiners;57
2021;15;Atalanta;Venezia;4:0;Mario Pasalic;67
2021;15;Fiorentina;Sampdoria;0:1;Manolo Gabbiadini;15
2021;15;Fiorentina;Sampdoria;1:1;José Callejón;23
2021;15;Fiorentina;Sampdoria;2:1;Dušan Vlahović;32
2021;15;Fiorentina;Sampdoria;3:1;Riccardo Sottil;45
2021;15;Salernitana;Juventus;0:1;Paulo Dybala;21
2021;15;Salernitana;Juventus;0:2;Álvaro Morata;70
2021;15;Bologna;Roma;1:0;Mattias Svanberg;35
2021;15;Inter;Spezia;1:0;Roberto Gagliardini;36
2021;15;Inter;Spezia;2:0;Lautaro Martínez;58
2021;15;Genoa;Milan;0:1;Zlatan Ibrahimović;10
2021;15;Genoa;Milan;0:2;Junior Messias;45
2021;15;Genoa;Milan;0:3;Junior Messias;61
2021;15;Sassuolo;Napoli;0:1;Fabián Ruiz;51
2021;15;Sassuolo;Napoli;0:2;Dries Mertens;59
2021;15;Sassuolo;Napoli;1:2;Gianluca Scamacca;71
2021;15;Sassuolo;Napoli;2:2;Gian Marco Ferrari;89
2021;15;Torino;Empoli;1:0;Tommaso Pobega;10
2021;15;Torino;Empoli;2:0;Marko Pjaca;15
2021;15;Torino;Empoli;2:1;Simone Romagnoli;34
2021;15;Torino;Empoli;2:2;Andrea La Mantia;72
2021;15;Lazio;Udinese;0:1;Beto;17
2021;15;Lazio;Udinese;0:2;Beto;32
2021;15;Lazio;Udinese;1:2;Ciro Immobile;34
2021;15;Lazio;Udinese;1:3;Nahuel Molina;44
2021;15;Lazio;Udinese;2:3;Pedro;51
2021;15;Lazio;Udinese;3:3;Sergej Milinković-Savić;56
2021;15;Lazio;Udinese;4:3;Francesco Acerbi;79
2021;15;Lazio;Udinese;4:4;Tolgay Arslan;90
2021;16;Milan;Salernitana;1:0;Franck Kessié;5
2021;16;Milan;Salernitana;2:0;Alexis Saelemaekers;18
2021;16;Roma;Inter;0:1;Hakan Çalhanoğlu;15
2021;16;Roma;Inter;0:2;Edin Džeko;24
2021;16;Roma;Inter;0:3;Denzel Dumfries;39
2021;16;Napoli;Atalanta;0:1;Ruslan Malinovskyi;7
2021;16;Napoli;Atalanta;1:1;Piotr Zieliński;40
2021;16;Napoli;Atalanta;2:1;Dries Mertens;47
2021;16;Napoli;Atalanta;2:2;Merih Demiral;66
2021;16;Napoli;Atalanta;2:3;Remo Freuler;71
2021;16;Bologna;Fiorentina;0:1;Youssef Maleh;33
2021;16;Bologna;Fiorentina;1:1;Musa Barrow;42
2021;16;Bologna;Fiorentina;1:2;Cristiano Biraghi;51
2021;16;Bologna;Fiorentina;1:3;Dušan Vlahović;67
