,anno,giornata,Home Team,Away Team,scorer,numero_goal_partita,team_goal,goal,goal_home,goal_away,assist
2376,2023,20,Juventus FC,US Sassuolo Calcio,Federico Chiesa,3.0,home,3:0,3.0,0.0,Manuel Locatelli
2377,2023,21,US Lecce,Juventus FC,Dušan Vlahović,1.0,away,0:1,0.0,1.0,Andrea Cambiaso
2378,2023,21,US Lecce,Juventus FC,Dušan Vlahović,2.0,away,0:2,0.0,2.0,Weston McKennie
2379,2023,21,US Lecce,Juventus FC,Bremer,3.0,away,0:3,0.0,3.0,Samuel Iling-Junior
2380,2023,22,Juventus FC,Empoli FC,Dušan Vlahović,1.0,home,1:0,1.0,0.0,Senza assist
2381,2023,22,Juventus FC,Empoli FC,Tommaso Baldanzi,2.0,away,1:1,1.0,1.0,Sebastiano Luperto
2383,2023,24,Juventus FC,Udinese Calcio,Lautaro Giannetti,1.0,away,0:1,0.0,1.0,Senza assist
2384,2023,25,Hellas Verona FC,Juventus FC,Michael Folorunsho,1.0,home,1:0,1.0,0.0,Senza assist
2385,2023,25,Hellas Verona FC,Juventus FC,Dušan Vlahović,2.0,away,1:1,1.0,1.0,Rigore: mani diJackson Tchatchoua
2386,2023,25,Hellas Verona FC,Juventus FC,Tijjani Noslin,3.0,home,2:1,2.0,1.0,Michael Folorunsho
2387,2023,25,Hellas Verona FC,Juventus FC,Adrien Rabiot,4.0,away,2:2,2.0,2.0,Manuel Locatelli
2388,2023,26,Juventus FC,Frosinone Calcio,Dušan Vlahović,1.0,home,1:0,1.0,0.0,Weston McKennie
2389,2023,26,Juventus FC,Frosinone Calcio,Walid Cheddira,2.0,away,1:1,1.0,1.0,Nadir Zortea
2390,2023,26,Juventus FC,Frosinone Calcio,Marco Brescianini,3.0,away,1:2,1.0,2.0,Abdou Harroui
2391,2023,26,Juventus FC,Frosinone Calcio,Dušan Vlahović,4.0,home,2:2,2.0,2.0,Weston McKennie
2392,2023,26,Juventus FC,Frosinone Calcio,Daniele Rugani,5.0,home,3:2,3.0,2.0,Dušan Vlahović
2396,2023,28,Juventus FC,Atalanta BC,Teun Koopmeiners,1.0,away,0:1,0.0,1.0,Mario Pasalic
2397,2023,28,Juventus FC,Atalanta BC,Andrea Cambiaso,2.0,home,1:1,1.0,1.0,Weston McKennie
2398,2023,28,Juventus FC,Atalanta BC,Arkadiusz Milik,3.0,home,2:1,2.0,1.0,Weston McKennie
2399,2023,28,Juventus FC,Atalanta BC,Teun Koopmeiners,4.0,away,2:2,2.0,2.0,Berat Djimsiti
2400,2023,29,Juventus FC,Genoa CFC,,,,,,,
2401,2023,30,SS Lazio,Juventus FC,Adam Marusic,1.0,home,1:0,1.0,0.0,Mattéo Guendouzi
2402,2023,31,Juventus FC,ACF Fiorentina,Federico Gatti,1.0,home,1:0,1.0,0.0,Senza assist
2403,2023,32,Torino FC,Juventus FC,,,,,,,
2404,2023,33,Cagliari Calcio,Juventus FC,Gianluca Gaetano,1.0,home,1:0,1.0,0.0,Rigore: mani diBremer
2405,2023,33,Cagliari Calcio,Juventus FC,Yerry Mina,2.0,home,2:0,2.0,0.0,Zito Luvumbo
2406,2023,33,Cagliari Calcio,Juventus FC,Dušan Vlahović,3.0,away,2:1,2.0,1.0,Senza assist
2407,2023,33,Cagliari Calcio,Juventus FC,Alberto Dossena,4.0,away,2:2,2.0,2.0,Kenan Yıldız
2409,2023,35,AS Roma,Juventus FC,Romelu Lukaku,1.0,home,1:0,1.0,0.0,Senza assist
2410,2023,35,AS Roma,Juventus FC,Bremer,2.0,away,1:1,1.0,1.0,Federico Chiesa
2411,2023,36,Juventus FC,US Salernitana 1919,Niccolò Pierozzi,1.0,away,0:1,0.0,1.0,Junior Sambia
2412,2023,36,Juventus FC,US Salernitana 1919,Adrien Rabiot,2.0,home,1:1,1.0,1.0,Manuel Locatelli
2413,2023,37,Bologna FC 1909,Juventus FC,Riccardo Calafiori,1.0,home,1:0,1.0,0.0,Senza assist
2414,2023,37,Bologna FC 1909,Juventus FC,Santiago Castro,2.0,home,2:0,2.0,0.0,Kacper Urbanski
2415,2023,37,Bologna FC 1909,Juventus FC,Riccardo Calafiori,3.0,home,3:0,3.0,0.0,Santiago Castro
2416,2023,37,Bologna FC 1909,Juventus FC,Federico Chiesa,4.0,away,3:1,3.0,1.0,Senza assist
2417,2023,37,Bologna FC 1909,Juventus FC,Arkadiusz Milik,5.0,away,3:2,3.0,2.0,Senza assist
2418,2023,37,Bologna FC 1909,Juventus FC,Kenan Yıldız,6.0,away,3:3,3.0,3.0,Senza assist
2419,2023,38,Juventus FC,AC Monza,Federico Chiesa,1.0,home,1:0,1.0,0.0,Senza assist
2420,2023,38,Juventus FC,AC Monza,Alex Sandro,2.0,home,2:0,2.0,0.0,Nicolò Fagioli
2421,2023,1,US Sassuolo Calcio,Atalanta BC,Charles De Ketelaere,1.0,away,0:1,0.0,1.0,Matteo Ruggeri
2422,2023,1,US Sassuolo Calcio,Atalanta BC,Nadir Zortea,2.0,away,0:2,0.0,2.0,Michel Adopo
2423,2023,2,Frosinone Calcio,Atalanta BC,Abdou Harroui,1.0,home,1:0,1.0,0.0,Riccardo Marchizza
2424,2023,2,Frosinone Calcio,Atalanta BC,Ilario Monterisi,2.0,home,2:0,2.0,0.0,Simone Romagnoli
2425,2023,2,Frosinone Calcio,Atalanta BC,Duván Zapata,3.0,away,2:1,2.0,1.0,Éderson
2426,2023,3,Atalanta BC,AC Monza,Éderson,1.0,home,1:0,1.0,0.0,Charles De Ketelaere
2427,2023,3,Atalanta BC,AC Monza,Gianluca Scamacca,2.0,home,2:0,2.0,0.0,Matteo Ruggeri
2428,2023,3,Atalanta BC,AC Monza,Gianluca Scamacca,3.0,home,3:0,3.0,0.0,Teun Koopmeiners
2429,2023,4,ACF Fiorentina,Atalanta BC,Teun Koopmeiners,1.0,away,0:1,0.0,1.0,Marten de Roon
2430,2023,4,ACF Fiorentina,Atalanta BC,Giacomo Bonaventura,2.0,home,1:1,1.0,1.0,Nico González
2431,2023,4,ACF Fiorentina,Atalanta BC,Lucas Martínez Quarta,3.0,home,2:1,2.0,1.0,Alfred Duncan
2432,2023,4,ACF Fiorentina,Atalanta BC,Ademola Lookman,4.0,away,2:2,2.0,2.0,Marten de Roon
2433,2023,4,ACF Fiorentina,Atalanta BC,Christian Kouamé,5.0,home,3:2,3.0,2.0,Senza assist
2434,2023,5,Atalanta BC,Cagliari Calcio,Ademola Lookman,1.0,home,1:0,1.0,0.0,Charles De Ketelaere
2435,2023,5,Atalanta BC,Cagliari Calcio,Mario Pasalic,2.0,home,2:0,2.0,0.0,Luis Muriel
2436,2023,6,Hellas Verona FC,Atalanta BC,Teun Koopmeiners,1.0,away,0:1,0.0,1.0,Marten de Roon
2438,2023,8,SS Lazio,Atalanta BC,Charles De Ketelaere,1.0,home,1:0,1.0,0.0,Luis Alberto
2439,2023,8,SS Lazio,Atalanta BC,Taty Castellanos,2.0,home,2:0,2.0,0.0,Felipe Anderson
2440,2023,8,SS Lazio,Atalanta BC,Éderson,3.0,away,2:1,2.0,1.0,Matteo Ruggeri
2441,2023,8,SS Lazio,Atalanta BC,Sead Kolasinac,4.0,away,2:2,2.0,2.0,Teun Koopmeiners
2442,2023,8,SS Lazio,Atalanta BC,Matías Vecino,5.0,home,3:2,3.0,2.0,Taty Castellanos
2443,2023,9,Atalanta BC,Genoa CFC,Ademola Lookman,1.0,home,1:0,1.0,0.0,Senza assist
2444,2023,9,Atalanta BC,Genoa CFC,Éderson,2.0,home,2:0,2.0,0.0,Mario Pasalic
2445,2023,10,Empoli FC,Atalanta BC,Gianluca Scamacca,1.0,away,0:1,0.0,1.0,Ademola Lookman
2446,2023,10,Empoli FC,Atalanta BC,Teun Koopmeiners,2.0,away,0:2,0.0,2.0,Gianluca Scamacca
2447,2023,10,Empoli FC,Atalanta BC,Gianluca Scamacca,3.0,away,0:3,0.0,3.0,Marten de Roon
2451,2023,12,Udinese Calcio,Atalanta BC,Walace,1.0,home,1:0,1.0,0.0,Lazar Samardžić
2452,2023,12,Udinese Calcio,Atalanta BC,Éderson,2.0,away,1:1,1.0,1.0,Davide Zappacosta
2456,2023,14,Torino FC,Atalanta BC,Duván Zapata,1.0,home,1:0,1.0,0.0,Nikola Vlašić
2457,2023,14,Torino FC,Atalanta BC,Antonio Sanabria,2.0,home,2:0,2.0,0.0,Alessandro Buongiorno
2458,2023,14,Torino FC,Atalanta BC,Duván Zapata,3.0,home,3:0,3.0,0.0,Nikola Vlašić
2464,2023,16,Atalanta BC,US Salernitana 1919,Lorenzo Pirola,1.0,away,0:1,0.0,1.0,Antonio Candreva
2465,2023,16,Atalanta BC,US Salernitana 1919,Luis Muriel,2.0,home,1:1,1.0,1.0,Senza assist
2466,2023,16,Atalanta BC,US Salernitana 1919,Mario Pasalic,3.0,home,2:1,2.0,1.0,Ademola Lookman
2467,2023,16,Atalanta BC,US Salernitana 1919,Charles De Ketelaere,4.0,home,3:1,3.0,1.0,Giorgio Scalvini
2468,2023,16,Atalanta BC,US Salernitana 1919,Aleksey Miranchuk,5.0,home,4:1,4.0,1.0,Charles De Ketelaere
2469,2023,17,Bologna FC 1909,Atalanta BC,Lewis Ferguson,1.0,home,1:0,1.0,0.0,Riccardo Orsolini
2470,2023,18,Atalanta BC,US Lecce,Ademola Lookman,1.0,home,1:0,1.0,0.0,Gianluca Scamacca
2471,2023,19,AS Roma,Atalanta BC,Teun Koopmeiners,1.0,away,0:1,0.0,1.0,Aleksey Miranchuk
2472,2023,19,AS Roma,Atalanta BC,Paulo Dybala,2.0,home,1:1,1.0,1.0,Rick Karsdorp
2473,2023,20,Atalanta BC,Frosinone Calcio,Teun Koopmeiners,1.0,home,1:0,1.0,0.0,Emil Holm
2474,2023,20,Atalanta BC,Frosinone Calcio,Éderson,2.0,home,2:0,2.0,0.0,Matteo Ruggeri
2475,2023,20,Atalanta BC,Frosinone Calcio,Charles De Ketelaere,3.0,home,3:0,3.0,0.0,Marten de Roon
2476,2023,20,Atalanta BC,Frosinone Calcio,Davide Zappacosta,4.0,home,4:0,4.0,0.0,Mario Pasalic
2477,2023,20,Atalanta BC,Frosinone Calcio,Emil Holm,5.0,home,5:0,5.0,0.0,Senza assist
2482,2023,22,Atalanta BC,Udinese Calcio,Aleksey Miranchuk,1.0,home,1:0,1.0,0.0,Charles De Ketelaere
2483,2023,22,Atalanta BC,Udinese Calcio,Gianluca Scamacca,2.0,home,2:0,2.0,0.0,Charles De Ketelaere
2484,2023,23,Atalanta BC,SS Lazio,Mario Pasalic,1.0,home,1:0,1.0,0.0,Giorgio Scalvini
2485,2023,23,Atalanta BC,SS Lazio,Charles De Ketelaere,2.0,home,2:0,2.0,0.0,Rigore: mani diAdam Marusic
2486,2023,23,Atalanta BC,SS Lazio,Charles De Ketelaere,3.0,home,3:0,3.0,0.0,Gianluca Scamacca
2487,2023,23,Atalanta BC,SS Lazio,Ciro Immobile,4.0,away,3:1,3.0,1.0,Ciro Immobile
2488,2023,24,Genoa CFC,Atalanta BC,Charles De Ketelaere,1.0,away,0:1,0.0,1.0,Mario Pasalic
2489,2023,24,Genoa CFC,Atalanta BC,Ruslan Malinovskyi,2.0,home,1:1,1.0,1.0,Milan Badelj
2490,2023,24,Genoa CFC,Atalanta BC,Teun Koopmeiners,3.0,away,1:2,1.0,2.0,Senza assist
2491,2023,24,Genoa CFC,Atalanta BC,Davide Zappacosta,4.0,away,1:3,1.0,3.0,Aleksey Miranchuk
2492,2023,24,Genoa CFC,Atalanta BC,El Bilal Touré,5.0,away,1:4,1.0,4.0,Aleksey Miranchuk
2493,2023,25,Atalanta BC,US Sassuolo Calcio,Mario Pasalic,1.0,home,1:0,1.0,0.0,Senza assist
2494,2023,25,Atalanta BC,US Sassuolo Calcio,Teun Koopmeiners,2.0,home,2:0,2.0,0.0,Emil Holm
2495,2023,25,Atalanta BC,US Sassuolo Calcio,Mitchel Bakker,3.0,home,3:0,3.0,0.0,Giorgio Scalvini
2498,2023,27,Atalanta BC,Bologna FC 1909,Ademola Lookman,1.0,home,1:0,1.0,0.0,Senza assist
2499,2023,27,Atalanta BC,Bologna FC 1909,Joshua Zirkzee,2.0,away,1:1,1.0,1.0,Alexis Saelemaekers
2500,2023,27,Atalanta BC,Bologna FC 1909,Lewis Ferguson,3.0,away,1:2,1.0,2.0,Senza assist
2505,2023,29,Atalanta BC,ACF Fiorentina,Andrea Belotti,1.0,away,0:1,0.0,1.0,Gaetano Castrovilli
2506,2023,29,Atalanta BC,ACF Fiorentina,Ademola Lookman,2.0,home,1:1,1.0,1.0,Charles De Ketelaere
2507,2023,29,Atalanta BC,ACF Fiorentina,Nico González,3.0,away,1:2,1.0,2.0,Cristiano Biraghi
2508,2023,29,Atalanta BC,ACF Fiorentina,Giorgio Scalvini,4.0,home,2:2,2.0,2.0,Ademola Lookman
2509,2023,29,Atalanta BC,ACF Fiorentina,Andrea Belotti,5.0,away,2:3,2.0,3.0,Lucas Martínez Quarta
2513,2023,31,Cagliari Calcio,Atalanta BC,Gianluca Scamacca,1.0,away,0:1,0.0,1.0,Ademola Lookman
2514,2023,31,Cagliari Calcio,Atalanta BC,Tommaso Augello,2.0,home,1:1,1.0,1.0,Eldor Shomurodov
2515,2023,31,Cagliari Calcio,Atalanta BC,Nicolas Viola,3.0,home,2:1,2.0,1.0,Zito Luvumbo
2516,2023,32,Atalanta BC,Hellas Verona FC,Gianluca Scamacca,1.0,home,1:0,1.0,0.0,Teun Koopmeiners
2517,2023,32,Atalanta BC,Hellas Verona FC,Éderson,2.0,home,2:0,2.0,0.0,Gianluca Scamacca
2518,2023,32,Atalanta BC,Hellas Verona FC,Darko Lazović,3.0,away,2:1,2.0,1.0,Tijjani Noslin
2519,2023,32,Atalanta BC,Hellas Verona FC,Tijjani Noslin,4.0,away,2:2,2.0,2.0,Fabien Centonze
2520,2023,33,AC Monza,Atalanta BC,Charles De Ketelaere,1.0,away,0:1,0.0,1.0,Ademola Lookman
2521,2023,33,AC Monza,Atalanta BC,El Bilal Touré,2.0,away,0:2,0.0,2.0,Ademola Lookman
2522,2023,33,AC Monza,Atalanta BC,Daniel Maldini,3.0,home,1:2,1.0,2.0,Warren Bondo
2523,2023,34,Atalanta BC,Empoli FC,Mario Pasalic,1.0,home,1:0,1.0,0.0,El Bilal Touré
2524,2023,34,Atalanta BC,Empoli FC,Ademola Lookman,2.0,home,2:0,2.0,0.0,Isak Hien
2525,2023,35,US Salernitana 1919,Atalanta BC,Loum Tchaouna,1.0,home,1:0,1.0,0.0,Emanuel Vignato
2526,2023,35,US Salernitana 1919,Atalanta BC,Gianluca Scamacca,2.0,away,1:1,1.0,1.0,Mario Pasalic
2527,2023,35,US Salernitana 1919,Atalanta BC,Teun Koopmeiners,3.0,away,1:2,1.0,2.0,Senza assist
2528,2023,36,Atalanta BC,AS Roma,Charles De Ketelaere,1.0,home,1:0,1.0,0.0,Gianluca Scamacca
2529,2023,36,Atalanta BC,AS Roma,Charles De Ketelaere,2.0,home,2:0,2.0,0.0,Teun Koopmeiners
2530,2023,36,Atalanta BC,AS Roma,Lorenzo Pellegrini,3.0,away,2:1,2.0,1.0,Tammy Abraham
2531,2023,37,US Lecce,Atalanta BC,Charles De Ketelaere,1.0,away,0:1,0.0,1.0,Gianluca Scamacca
2532,2023,37,US Lecce,Atalanta BC,Gianluca Scamacca,2.0,away,0:2,0.0,2.0,Aleksey Miranchuk
2533,2023,38,Atalanta BC,Torino FC,Gianluca Scamacca,1.0,home,1:0,1.0,0.0,Charles De Ketelaere
2534,2023,38,Atalanta BC,Torino FC,Ademola Lookman,2.0,home,2:0,2.0,0.0,Senza assist
2535,2023,38,Atalanta BC,Torino FC,Mario Pasalic,3.0,home,3:0,3.0,0.0,Ademola Lookman
2540,2023,3,Bologna FC 1909,Cagliari Calcio,Zito Luvumbo,1.0,away,0:1,0.0,1.0,Mateusz Wieteska
2541,2023,3,Bologna FC 1909,Cagliari Calcio,Joshua Zirkzee,2.0,home,1:1,1.0,1.0,Victor Kristiansen
2542,2023,3,Bologna FC 1909,Cagliari Calcio,Giovanni Fabbian,3.0,home,2:1,2.0,1.0,Senza assist
2543,2023,4,Hellas Verona FC,Bologna FC 1909,,,,,,,
2545,2023,6,AC Monza,Bologna FC 1909,,,,,,,
2546,2023,7,Bologna FC 1909,Empoli FC,Riccardo Orsolini,1.0,home,1:0,1.0,0.0,Senza assist
2547,2023,7,Bologna FC 1909,Empoli FC,Riccardo Orsolini,2.0,home,2:0,2.0,0.0,Lewis Ferguson
2548,2023,7,Bologna FC 1909,Empoli FC,Riccardo Orsolini,3.0,home,3:0,3.0,0.0,Oussama El Azzouzi
2553,2023,9,Bologna FC 1909,Frosinone Calcio,Lewis Ferguson,1.0,home,1:0,1.0,0.0,Senza assist
2554,2023,9,Bologna FC 1909,Frosinone Calcio,Lorenzo De Silvestri,2.0,home,2:0,2.0,0.0,Senza assist
2555,2023,9,Bologna FC 1909,Frosinone Calcio,Matías Soulé,3.0,away,2:1,2.0,1.0,Marvin Cuni
2556,2023,10,US Sassuolo Calcio,Bologna FC 1909,Joshua Zirkzee,1.0,away,0:1,0.0,1.0,Michel Aebischer
2557,2023,10,US Sassuolo Calcio,Bologna FC 1909,Daniel Boloca,2.0,home,1:1,1.0,1.0,Jeremy Toljan
2558,2023,11,Bologna FC 1909,SS Lazio,Lewis Ferguson,1.0,home,1:0,1.0,0.0,Joshua Zirkzee
2559,2023,12,ACF Fiorentina,Bologna FC 1909,Giacomo Bonaventura,1.0,home,1:0,1.0,0.0,M'Bala Nzola
2560,2023,12,ACF Fiorentina,Bologna FC 1909,Joshua Zirkzee,2.0,away,1:1,1.0,1.0,Rigore: mani diFabiano Parisi
2561,2023,12,ACF Fiorentina,Bologna FC 1909,Nico González,3.0,home,2:1,2.0,1.0,Jonathan Ikoné
2562,2023,13,Bologna FC 1909,Torino FC,Giovanni Fabbian,1.0,home,1:0,1.0,0.0,Sam Beukema
2563,2023,13,Bologna FC 1909,Torino FC,Joshua Zirkzee,2.0,home,2:0,2.0,0.0,Senza assist
2564,2023,14,US Lecce,Bologna FC 1909,Charalampos Lykogiannis,1.0,away,0:1,0.0,1.0,Senza assist
2565,2023,14,US Lecce,Bologna FC 1909,Roberto Piccoli,2.0,home,1:1,1.0,1.0,Wladimiro Falcone
2566,2023,15,US Salernitana 1919,Bologna FC 1909,Joshua Zirkzee,1.0,away,0:1,0.0,1.0,Senza assist
2567,2023,15,US Salernitana 1919,Bologna FC 1909,Joshua Zirkzee,2.0,away,0:2,0.0,2.0,Senza assist
2568,2023,15,US Salernitana 1919,Bologna FC 1909,Simy,3.0,home,1:2,1.0,2.0,Antonio Candreva
2569,2023,16,Bologna FC 1909,AS Roma,Nikola Moro,1.0,home,1:0,1.0,0.0,Dan Ndoye
2570,2023,16,Bologna FC 1909,AS Roma,Rasmus Kristensen,2.0,home,2:0,2.0,0.0,Dan Ndoye
2572,2023,18,Udinese Calcio,Bologna FC 1909,Roberto Pereyra,1.0,home,1:0,1.0,0.0,Senza assist
2573,2023,18,Udinese Calcio,Bologna FC 1909,Lorenzo Lucca,2.0,home,2:0,2.0,0.0,Sandi Lovrić
2574,2023,18,Udinese Calcio,Bologna FC 1909,Martín Payero,3.0,home,3:0,3.0,0.0,Senza assist
2575,2023,19,Bologna FC 1909,Genoa CFC,Albert Gudmundsson,1.0,away,0:1,0.0,1.0,Senza assist
2576,2023,19,Bologna FC 1909,Genoa CFC,Lorenzo De Silvestri,2.0,home,1:1,1.0,1.0,Alexis Saelemaekers
2577,2023,20,Cagliari Calcio,Bologna FC 1909,Riccardo Orsolini,1.0,away,0:1,0.0,1.0,Stefan Posch
2578,2023,20,Cagliari Calcio,Bologna FC 1909,Andrea Petagna,2.0,home,1:1,1.0,1.0,Alberto Dossena
2579,2023,20,Cagliari Calcio,Bologna FC 1909,Riccardo Calafiori,3.0,home,2:1,2.0,1.0,Mateusz Wieteska
2580,2023,21,Bologna FC 1909,ACF Fiorentina,Riccardo Orsolini,1.0,home,1:0,1.0,0.0,Lewis Ferguson
2581,2023,21,Bologna FC 1909,ACF Fiorentina,Jens Odgaard,2.0,home,2:0,2.0,0.0,Charalampos Lykogiannis
2586,2023,23,Bologna FC 1909,US Sassuolo Calcio,Kristian Thorstvedt,1.0,away,0:1,0.0,1.0,Senza assist
2587,2023,23,Bologna FC 1909,US Sassuolo Calcio,Mattia Viti,2.0,home,1:1,1.0,1.0,Joshua Zirkzee
2588,2023,23,Bologna FC 1909,US Sassuolo Calcio,Cristian Volpato,3.0,away,1:2,1.0,2.0,Armand Laurienté
2589,2023,23,Bologna FC 1909,US Sassuolo Calcio,Giovanni Fabbian,4.0,home,2:2,2.0,2.0,Victor Kristiansen
2590,2023,23,Bologna FC 1909,US Sassuolo Calcio,Lewis Ferguson,5.0,home,3:2,3.0,2.0,Joshua Zirkzee
2591,2023,23,Bologna FC 1909,US Sassuolo Calcio,Alexis Saelemaekers,6.0,home,4:2,4.0,2.0,Senza assist
2592,2023,24,Bologna FC 1909,US Lecce,Sam Beukema,1.0,home,1:0,1.0,0.0,Senza assist
2593,2023,24,Bologna FC 1909,US Lecce,Riccardo Orsolini,2.0,home,2:0,2.0,0.0,Stefan Posch
2594,2023,24,Bologna FC 1909,US Lecce,Riccardo Orsolini,3.0,home,3:0,3.0,0.0,Riccardo Calafiori
2595,2023,24,Bologna FC 1909,US Lecce,Jens Odgaard,4.0,home,4:0,4.0,0.0,Senza assist
2596,2023,25,SS Lazio,Bologna FC 1909,Gustav Isaksen,1.0,home,1:0,1.0,0.0,Ciro Immobile
2597,2023,25,SS Lazio,Bologna FC 1909,Oussama El Azzouzi,2.0,away,1:1,1.0,1.0,Giovanni Fabbian
2598,2023,25,SS Lazio,Bologna FC 1909,Joshua Zirkzee,3.0,away,1:2,1.0,2.0,Victor Kristiansen
2599,2023,26,Bologna FC 1909,Hellas Verona FC,Giovanni Fabbian,1.0,home,1:0,1.0,0.0,Riccardo Orsolini
2600,2023,26,Bologna FC 1909,Hellas Verona FC,Remo Freuler,2.0,home,2:0,2.0,0.0,Giovanni Fabbian
2605,2023,29,Empoli FC,Bologna FC 1909,Giovanni Fabbian,1.0,away,0:1,0.0,1.0,Senza assist
2606,2023,30,Bologna FC 1909,US Salernitana 1919,Riccardo Orsolini,1.0,home,1:0,1.0,0.0,Riccardo Calafiori
2607,2023,30,Bologna FC 1909,US Salernitana 1919,Alexis Saelemaekers,2.0,home,2:0,2.0,0.0,Remo Freuler
2608,2023,30,Bologna FC 1909,US Salernitana 1919,Charalampos Lykogiannis,3.0,home,3:0,3.0,0.0,Alexis Saelemaekers
2609,2023,31,Frosinone Calcio,Bologna FC 1909,,,,,,,
2610,2023,32,Bologna FC 1909,AC Monza,,,,,,,
2611,2023,33,AS Roma,Bologna FC 1909,Oussama El Azzouzi,1.0,away,0:1,0.0,1.0,Riccardo Calafiori
2612,2023,33,AS Roma,Bologna FC 1909,Joshua Zirkzee,2.0,away,0:2,0.0,2.0,Oussama El Azzouzi
2613,2023,33,AS Roma,Bologna FC 1909,Sardar Azmoun,3.0,home,1:2,1.0,2.0,Senza assist
2614,2023,33,AS Roma,Bologna FC 1909,Alexis Saelemaekers,4.0,away,1:3,1.0,3.0,Joshua Zirkzee
2615,2023,34,Bologna FC 1909,Udinese Calcio,Martín Payero,1.0,away,0:1,0.0,1.0,Senza assist
2616,2023,34,Bologna FC 1909,Udinese Calcio,Alexis Saelemaekers,2.0,home,1:1,1.0,1.0,Senza assist
2617,2023,35,Torino FC,Bologna FC 1909,,,,,,,
2626,2023,38,Genoa CFC,Bologna FC 1909,Ruslan Malinovskyi,1.0,home,1:0,1.0,0.0,Aarón Martín
2627,2023,38,Genoa CFC,Bologna FC 1909,Vitinha,2.0,home,2:0,2.0,0.0,Albert Gudmundsson
2628,2023,1,AS Roma,US Salernitana 1919,Andrea Belotti,1.0,home,1:0,1.0,0.0,Diego Llorente
2629,2023,1,AS Roma,US Salernitana 1919,Antonio Candreva,2.0,away,1:1,1.0,1.0,Lassana Coulibaly
2630,2023,1,AS Roma,US Salernitana 1919,Antonio Candreva,3.0,away,1:2,1.0,2.0,Domagoj Bradarić
2631,2023,1,AS Roma,US Salernitana 1919,Andrea Belotti,4.0,home,2:2,2.0,2.0,Leandro Paredes
2632,2023,2,Hellas Verona FC,AS Roma,Ondrej Duda,1.0,home,1:0,1.0,0.0,Senza assist
2633,2023,2,Hellas Verona FC,AS Roma,Cyril Ngonge,2.0,home,2:0,2.0,0.0,Ondrej Duda
2634,2023,2,Hellas Verona FC,AS Roma,Houssem Aouar,3.0,away,2:1,2.0,1.0,Senza assist
2638,2023,4,AS Roma,Empoli FC,Paulo Dybala,1.0,home,1:0,1.0,0.0,Rigore: mani diSebastian Walukiewicz
2639,2023,4,AS Roma,Empoli FC,Renato Sanches,2.0,home,2:0,2.0,0.0,Rasmus Kristensen
2640,2023,4,AS Roma,Empoli FC,Alberto Grassi,3.0,home,3:0,3.0,0.0,Senza assist
2641,2023,4,AS Roma,Empoli FC,Paulo Dybala,4.0,home,4:0,4.0,0.0,Bryan Cristante
2642,2023,4,AS Roma,Empoli FC,Bryan Cristante,5.0,home,5:0,5.0,0.0,Andrea Belotti
2643,2023,4,AS Roma,Empoli FC,Romelu Lukaku,6.0,home,6:0,6.0,0.0,Andrea Belotti
2644,2023,4,AS Roma,Empoli FC,Gianluca Mancini,7.0,home,7:0,7.0,0.0,Bryan Cristante
2645,2023,5,Torino FC,AS Roma,Romelu Lukaku,1.0,away,0:1,0.0,1.0,Senza assist
2646,2023,5,Torino FC,AS Roma,Duván Zapata,2.0,home,1:1,1.0,1.0,Ivan Ilić
2647,2023,6,Genoa CFC,AS Roma,Albert Gudmundsson,1.0,home,1:0,1.0,0.0,Kevin Strootman
2648,2023,6,Genoa CFC,AS Roma,Bryan Cristante,2.0,away,1:1,1.0,1.0,Leonardo Spinazzola
2649,2023,6,Genoa CFC,AS Roma,Mateo Retegui,3.0,home,2:1,2.0,1.0,Morten Thorsby
2650,2023,6,Genoa CFC,AS Roma,Morten Thorsby,4.0,home,3:1,3.0,1.0,Radu Drăgușin
2651,2023,6,Genoa CFC,AS Roma,Junior Messias,5.0,home,4:1,4.0,1.0,Morten Frendrup
2652,2023,7,AS Roma,Frosinone Calcio,Romelu Lukaku,1.0,home,1:0,1.0,0.0,Paulo Dybala
2653,2023,7,AS Roma,Frosinone Calcio,Lorenzo Pellegrini,2.0,home,2:0,2.0,0.0,Paulo Dybala
2654,2023,8,Cagliari Calcio,AS Roma,Houssem Aouar,1.0,away,0:1,0.0,1.0,Leonardo Spinazzola
2655,2023,8,Cagliari Calcio,AS Roma,Romelu Lukaku,2.0,away,0:2,0.0,2.0,Rick Karsdorp
2656,2023,8,Cagliari Calcio,AS Roma,Andrea Belotti,3.0,away,0:3,0.0,3.0,Leandro Paredes
2657,2023,8,Cagliari Calcio,AS Roma,Romelu Lukaku,4.0,away,0:4,0.0,4.0,Leandro Paredes
2658,2023,8,Cagliari Calcio,AS Roma,Nahitan Nández,5.0,home,1:4,1.0,4.0,Rigore: mani diBryan Cristante
2659,2023,9,AS Roma,AC Monza,Stephan El Shaarawy,1.0,home,1:0,1.0,0.0,Senza assist
2661,2023,11,AS Roma,US Lecce,Pontus Almqvist,1.0,away,0:1,0.0,1.0,Lameck Banda
2662,2023,11,AS Roma,US Lecce,Sardar Azmoun,2.0,home,1:1,1.0,1.0,Nicola Zalewski
2663,2023,11,AS Roma,US Lecce,Romelu Lukaku,3.0,home,2:1,2.0,1.0,Paulo Dybala
2664,2023,12,SS Lazio,AS Roma,,,,,,,
